PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
1370_01,Earth,False,E/102/S,TRAPPIST-1e,0.26582278481012656,False,0.06735534305856075,0.0,0.0009790567001532436,0.00013388075687254553,0.0,Timmy Waterson,False
1371_01,Mars,False,D/44/P,TRAPPIST-1e,0.31645569620253167,False,0.041250785230683325,0.015630765102472074,0.0,0.0,0.0,Dunch Kuche,False
1375_01,Earth,False,G/208/S,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,Aleen Sykess,False
1375_02,Earth,False,F/267/S,TRAPPIST-1e,0.24050632911392406,False,0.0,0.00010062724314896186,0.040269027754129064,0.0,0.0,Gwendy Sykess,False
1376_01,Earth,True,G/211/P,TRAPPIST-1e,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.0,Karia Delez,False
1377_01,Europa,False,C/52/P,TRAPPIST-1e,0.5443037974683544,False,0.0,0.09395230268674738,0.02285884556444747,0.0018743305962156374,0.005966933244934323,Coxah Coniple,True
1378_01,Earth,False,G/212/P,TRAPPIST-1e,0.24050632911392406,False,0.017100579325748586,0.0013752389897024788,0.02341222543844713,0.0,0.0,Joyces Caineson,False
1378_02,Earth,False,F/275/P,TRAPPIST-1e,0.27848101265822783,False,0.06463321002303343,0.0,0.0,0.0,0.0032320888410060913,Ellena Caineson,True
1379_01,Earth,False,F/268/S,TRAPPIST-1e,0.20253164556962025,False,0.0,0.0010062724314896187,0.0,0.03431810067832917,0.00016574814569262006,Lillen Mcgowaymond,False
1380_01,Europa,False,C/53/S,55 Cancri e,0.5316455696202531,False,0.0,0.000704390702042733,0.0,0.122054623348804,0.14933907926905068,Quarke Fuleng,False
1381_01,Earth,True,G/209/S,PSO J318.5-22,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Stevey Hoopez,True
1382_01,Earth,False,E/104/S,TRAPPIST-1e,0.4430379746835443,False,0.0,0.037735216180860696,0.018261535841988762,0.0,0.002279037003273526,Ritany Daughttley,False
1383_01,Europa,True,D/49/S,TRAPPIST-1e,0.6708860759493671,False,0.0,0.0,0.0,0.0,0.0,Rasatik Resendent,True
1384_01,Earth,False,E/105/S,TRAPPIST-1e,0.21518987341772153,False,0.0014657639422070217,0.0,0.02937170100459731,0.011602998928953945,0.00020718518211577507,Violan Mayods,False
1384_02,Earth,True,G/210/S,TRAPPIST-1e,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,Berty Mayods,False
1384_03,Earth,False,F/269/S,TRAPPIST-1e,0.27848101265822783,False,0.0,0.01482574715728038,0.0,0.0,0.015248829403721046,Fredy Mayods,True
1384_04,Earth,False,F/269/S,TRAPPIST-1e,0.5189873417721519,False,0.023591819641236824,0.0,0.016048016345990124,8.925383791503035e-05,0.003563585132391331,Shard Mayods,True
1384_05,Earth,False,E/105/S,TRAPPIST-1e,0.24050632911392406,False,0.013191875479863195,0.017106631335323516,0.0,0.0,0.0,Fany Mayods,True
1385_01,Earth,False,G/213/P,TRAPPIST-1e,0.49367088607594933,False,0.04920778948837858,0.00010062724314896186,0.0,0.0,0.0,Alvira Foxter,False
1386_01,Earth,True,G/214/P,TRAPPIST-1e,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,Murie Polliamposs,True
1387_01,Mars,False,E/85/P,TRAPPIST-1e,0.3924050632911392,False,0.07594053186291617,0.0,0.011918951132300357,0.0,0.0,Trise Hacle,False
1389_01,Earth,True,G/212/S,55 Cancri e,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,Hatty Lowelliott,True
1390_01,Earth,True,G/215/P,PSO J318.5-22,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,Mathy Meltoney,True
1391_01,Mars,True,F/276/P,TRAPPIST-1e,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Berios Apie,True
1391_02,Mars,False,F/276/P,TRAPPIST-1e,0.26582278481012656,False,0.07482375933552035,0.0026498507362559954,0.0019581134003064872,0.0007140307033202428,0.0,Cines Apie,False
1391_03,Mars,False,F/276/P,TRAPPIST-1e,0.5569620253164557,False,0.03385216723668598,6.708482876597457e-05,0.008939213349225268,0.0,0.014544399784527411,Frunch Apie,False
1393_01,Mars,False,F/270/S,TRAPPIST-1e,0.45569620253164556,False,0.0029315278844140435,0.0,0.009024348714455985,0.006738664762584791,0.07678282849210624,Mes Kake,False
1393_02,Mars,False,F/270/S,TRAPPIST-1e,0.24050632911392406,False,0.14364486633628812,0.0,0.009535160905840286,0.013298821849339523,0.0007873036920399453,Alraium Disivering,False
1395_01,Earth,False,G/214/S,TRAPPIST-1e,0.08860759493670886,False,0.0,0.0,0.0,0.0,0.0,Willah Fryes,True
1397_01,Earth,False,F/271/S,TRAPPIST-1e,0.49367088607594933,False,0.026942137223424305,0.0063730587327675845,0.0,0.02182256337022492,0.0,Hanne Hodes,False
1398_01,Earth,False,G/216/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.01703954650655754,0.014217605993529711,0.0,0.0019061036754651308,Adria Cookentaney,True
1399_01,Earth,False,F/272/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0225183041035246,0.0249910746162085,0.002486222185389301,Hellia Popelase,False
1400_01,Earth,True,G/217/P,55 Cancri e,0.17721518987341772,False,0.0,0.0,0.0,0.0,0.0,Hanne Colleruces,True
1401_01,Earth,False,G/218/P,TRAPPIST-1e,0.22784810126582278,False,0.0,0.0,0.025498041886599692,0.0026329882184933954,0.006298429536319562,Guyne Burtiz,False
1402_01,Earth,True,G/215/S,PSO J318.5-22,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,Darlie Blacks,True
1402_02,Earth,True,G/215/S,55 Cancri e,0.4177215189873418,False,0.0,0.0,0.0,0.0,0.0,Leony Blacks,True
1403_01,Earth,False,E/86/P,TRAPPIST-1e,0.22784810126582278,False,0.115585956585468,0.0,0.0,0.0,0.0,Bobbyn Coopelandez,False
1404_01,Europa,False,B/60/S,TRAPPIST-1e,0.5949367088607594,False,6.979828296223913e-05,0.02462013215711267,0.0011918951132300357,0.0034808996786861836,0.14382795342477106,Alaton Mornaned,False
1404_02,Europa,False,G/734/S,TRAPPIST-1e,0.5316455696202531,False,0.0,0.0017106631335323517,0.0,0.18609425205283828,0.0005386814735010153,Arkard Mornaned,False
1406_01,Mars,False,E/106/S,TRAPPIST-1e,0.21518987341772153,False,0.002512738186640609,0.0,0.04312106248935808,0.0,0.0,Muffs Gres,False
1407_01,Earth,False,F/278/P,TRAPPIST-1e,0.26582278481012656,False,0.051441334543170236,0.00013416965753194915,0.0011493274306146773,0.0003570153516601214,0.0,Lerome Foxter,False
1407_02,Earth,False,F/278/P,PSO J318.5-22,0.21518987341772153,False,0.000558386263697913,0.007446415993023177,0.00012770304784607525,0.017895394501963584,0.0,Derina Foxter,True
1408_01,Earth,False,G/216/S,PSO J318.5-22,0.3291139240506329,False,0.0002791931318489565,0.02582765907490021,0.0,0.0,0.0,Prilly Fulloydez,False
1410_01,Earth,False,F/279/P,TRAPPIST-1e,0.2911392405063291,False,0.0,0.019018548955153793,0.03814064362336114,0.0,0.005055318443624912,Evane Lerez,False
1412_01,Earth,False,G/217/S,55 Cancri e,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.034475614304064976,Andona Winsley,False
1413_01,Earth,True,G/218/S,PSO J318.5-22,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Genee Nichoan,False
1414_01,Earth,False,F/280/P,TRAPPIST-1e,0.8227848101265822,False,0.018077755287219933,0.0,0.0,0.0,0.07939336178676501,Andace Kinson,False
1415_01,Europa,False,D/45/P,55 Cancri e,0.4177215189873418,False,0.0009073776785091087,0.0,0.08560360973948578,0.000758657622277758,0.0013259851655409605,Preo Higast,True
1416_01,Earth,True,G/219/P,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Therie Macdonadows,False
1417_01,Europa,False,C/54/S,TRAPPIST-1e,0.5189873417721519,False,0.0,0.006171804246469661,0.0,0.06783291681542307,0.13914556830895455,Alik Spedlinale,False
1419_01,Mars,False,F/273/S,TRAPPIST-1e,0.5316455696202531,False,0.09639142877085223,0.0,0.05291162949089051,0.0,0.0,Goles Apeau,False
1420_01,Mars,True,E/108/S,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Wheard Shbre,False
1421_01,Mars,False,F/274/S,TRAPPIST-1e,0.46835443037974683,False,0.022893836811614433,0.20638647569852078,0.0,0.0011602998928953946,0.033978369866987115,Whark Cres,False
1421_02,Mars,False,F/274/S,55 Cancri e,0.21518987341772153,False,0.062190270119355066,0.0,0.010343946875532096,0.0,0.00020718518211577507,Ars Cres,False
1423_01,Europa,True,B/61/S,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,Seginon Asoppor,True
1423_02,Europa,True,B/61/S,TRAPPIST-1e,0.49367088607594933,False,0.0,0.0,0.0,0.0,0.0,Beneb Asoppor,True
1423_03,Europa,True,B/61/S,55 Cancri e,0.7468354430379747,False,0.0,0.0,0.0,0.0,0.0,Sadra Rodwative,True
1424_01,Europa,True,B/47/P,TRAPPIST-1e,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Sarid Sageng,True
1424_02,Europa,False,B/47/P,55 Cancri e,0.3670886075949367,False,0.2085572694911705,0.0720155636802737,0.0,0.0,0.07371648779679277,Goros Sageng,False
1424_03,Europa,False,B/47/P,TRAPPIST-1e,0.10126582278481013,False,0.0,0.0,0.0,0.0,0.0,Elebola Sageng,True
1424_04,Europa,False,B/47/P,55 Cancri e,0.35443037974683544,False,0.0,0.14691577499748432,0.0,0.030881827918600502,0.0,Proxima Sageng,True
1424_05,Europa,True,B/47/P,TRAPPIST-1e,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,Weia Sageng,True
1425_01,Earth,False,F/282/P,TRAPPIST-1e,0.3037974683544304,False,0.04962657918615202,0.0,0.0,0.0026329882184933954,0.002361911076119836,Melvia Adavisons,False
1425_02,Earth,True,G/220/P,TRAPPIST-1e,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,Mael Adavisons,True
1425_03,Earth,True,G/220/P,TRAPPIST-1e,0.05063291139240506,False,0.0,0.0,0.0,0.0,0.0,Maryne Adavisons,True
1426_01,Europa,True,D/46/P,55 Cancri e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Duhrid Drelcate,True
1427_01,Mars,True,F/275/S,TRAPPIST-1e,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.0,Jumars Pead,True
1427_02,Mars,False,F/275/S,TRAPPIST-1e,0.8481012658227848,False,0.030920639352271934,0.0,0.07325898178103184,0.011156729739378793,8.287407284631003e-05,Hont Pead,False
1428_01,Earth,False,E/109/S,TRAPPIST-1e,0.5569620253164557,False,0.0,0.006708482876597457,0.0054486633747658775,0.02052838272045698,0.0,Artis Hanghanson,False
1430_01,Earth,False,F/283/P,TRAPPIST-1e,0.17721518987341772,False,0.025127381866406086,0.0,0.0900732164140984,4.4626918957515175e-05,0.0003314962913852401,Lina Popez,False
1431_01,Earth,False,G/221/P,TRAPPIST-1e,0.2911392405063291,False,0.0,0.0,0.00017027073046143367,0.0,0.03998674014834459,Tonioe Ments,True
1433_01,Earth,True,G/219/S,TRAPPIST-1e,0.6455696202531646,False,0.0,0.0,0.0,0.0,0.0,Allene Noeley,False
1434_01,Earth,False,G/222/P,TRAPPIST-1e,0.25316455696202533,False,0.0,0.00865394291081072,0.014089902945683637,0.005935380221349518,0.0,Dandy Cartez,False
1434_02,Earth,False,G/734/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hughan Cartez,True
1434_03,Earth,True,G/222/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Emilla Cartez,False
1435_01,Earth,False,G/223/P,TRAPPIST-1e,0.2911392405063291,False,0.0,0.0006708482876597458,0.0011067597479993189,0.0,0.027307007002859155,Gabrin Gilleranks,False
1438_01,Earth,False,E/89/P,TRAPPIST-1e,0.3037974683544304,False,0.012633489216165281,0.007513500821789152,0.0,0.008702249196715459,0.007914473956822607,Anae Sancasey,False
1439_01,Mars,False,F/279/S,TRAPPIST-1e,0.5189873417721519,False,0.007817407691770781,0.0062388890752356355,0.00970543163630172,0.033916458407711535,0.0,Lios Lette,False
1439_02,Mars,False,D/52/S,TRAPPIST-1e,0.37974683544303794,False,0.056257416067564736,0.0033542414382987285,0.00038310914353822576,0.0,0.0019475407118882857,Croo Lette,False
1440_01,Earth,False,F/280/S,TRAPPIST-1e,0.34177215189873417,False,0.0,0.06124844866333479,0.0016601396219989783,0.0004908961085326669,0.026892636638627607,Jerek Mcleaney,False
1442_01,Earth,True,G/220/S,PSO J318.5-22,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Leenny Pughanders,True
1443_01,Earth,True,G/225/P,TRAPPIST-1e,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,Anda Jimes,True
1444_01,Europa,False,C/55/S,TRAPPIST-1e,0.37974683544303794,False,0.0034899141481119565,0.04186093314996813,0.0,4.4626918957515175e-05,0.03779057721791738,Luxion Coarswing,True
1445_01,Earth,False,G/221/S,PSO J318.5-22,0.10126582278481013,False,0.0,0.0,0.0,0.0,0.0,Walles Wellenez,True
1447_01,Earth,False,G/227/P,TRAPPIST-1e,0.7468354430379747,False,0.0,0.0,0.0,0.0,0.03128496249948204,Sadine Simson,False
1450_01,Europa,True,D/53/S,55 Cancri e,0.5443037974683544,False,0.0,0.0,0.0,0.0,0.0,Tabih Ailled,True
1450_02,Europa,False,D/53/S,55 Cancri e,0.37974683544303794,False,0.0,0.004628853184852245,0.0,0.24397536594073546,0.0046409480793933615,Cella Ailled,False
1451_01,Europa,False,C/56/S,55 Cancri e,0.5822784810126582,False,0.014099253158372304,0.016234528561365848,0.0,0.14316315601570867,0.10297103551154022,Zinor Proorbeng,False
1451_02,Europa,True,C/56/S,TRAPPIST-1e,0.49367088607594933,False,0.0,0.0,0.0,0.0,0.0,Unukath Proorbeng,True
1452_01,Europa,False,C/53/P,TRAPPIST-1e,0.26582278481012656,False,0.00034899141481119564,0.008419146010129809,0.0004256768261535842,0.0011602998928953946,0.14022293125595658,Arkar Distured,False
1452_02,Europa,True,G/734/S,TRAPPIST-1e,0.8860759493670886,False,0.0,0.0,0.0,0.0,0.0,Gorab Distured,True
1452_03,Europa,False,C/53/P,55 Cancri e,0.43037974683544306,False,0.0,0.055210814074397076,0.0,0.002275972866833274,0.060580947250652634,Alzird Distured,False
1452_04,Europa,False,C/53/P,TRAPPIST-1e,0.4177215189873418,False,0.0,0.02596182873243216,0.0,0.27914137807925743,0.0002486222185389301,Hamak Distured,False
1452_05,Europa,True,C/53/P,55 Cancri e,0.5569620253164557,False,0.0,0.0,0.0,0.0,0.0,Gimph Distured,True
1453_01,Earth,False,G/229/P,55 Cancri e,0.20253164556962025,False,0.0,0.09519337201891792,0.0013621658436914694,0.00022313459478757588,0.14105167198441967,Kimena Thorney,False
1453_02,Earth,False,G/229/P,TRAPPIST-1e,0.7974683544303798,False,0.00020939484888671738,0.026867473920772815,0.0,0.0,0.00020718518211577507,Annon Thorney,True
1454_01,Europa,False,D/54/S,TRAPPIST-1e,0.46835443037974683,False,0.0,0.4548686814476906,0.0006385152392303763,0.18118529096751163,0.0029834666224671613,Canonon Righturter,False
1455_01,Europa,True,B/62/S,55 Cancri e,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,Markton Wassird,True
1455_02,Europa,False,B/62/S,TRAPPIST-1e,0.3670886075949367,False,0.0,0.0841579176869151,0.0,0.0007140307033202428,0.0289230514233622,Teronan Conaly,True
1455_03,Europa,True,B/62/S,55 Cancri e,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,Rotanin Wassird,True
1455_04,Europa,False,B/62/S,TRAPPIST-1e,0.3291139240506329,False,0.0,0.017878106866132223,0.09020091946194449,0.00044626918957515175,0.02088426635727013,Rasaleh Wassird,True
1455_05,Europa,False,B/62/S,55 Cancri e,0.9620253164556962,False,0.0,0.09163787609432127,0.017963562063681254,0.7405390931810069,0.013674222019641155,Antino Wassird,False
1457_01,Earth,False,E/110/S,TRAPPIST-1e,0.7721518987341772,False,0.0,0.012343608492939322,0.00012770304784607525,0.19734023563013212,0.0,Bra Combson,False
1458_01,Earth,False,G/223/S,TRAPPIST-1e,0.5822784810126582,False,0.0,0.0,0.085986718883024,0.014414494823277401,0.0,Arllia Mccarveymon,False
1460_01,Earth,False,F/285/P,TRAPPIST-1e,0.24050632911392406,False,0.0,0.030355885016603495,0.016473693172143707,0.0,0.0,Bony Williotters,True
1460_02,Earth,True,G/230/P,PSO J318.5-22,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Eduana Williotters,True
1461_01,Earth,True,G/224/S,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Naomin Gordond,False
1462_01,Earth,True,G/231/P,TRAPPIST-1e,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,Timmie Webstes,True
1463_01,Earth,False,F/282/S,PSO J318.5-22,0.2911392405063291,False,0.013959656592447826,0.013886559554556737,0.0031074408309211647,4.4626918957515175e-05,4.1437036423155016e-05,Alraium Disivering,False
1465_01,Earth,False,G/233/P,PSO J318.5-22,0.7974683544303798,False,0.02484818873455713,0.009626672927917352,0.0,0.0,0.010276385032942445,Byrona Alfordonard,False
1467_01,Earth,False,E/111/S,TRAPPIST-1e,0.26582278481012656,False,0.06239966496824178,3.3542414382987286e-05,0.0,0.002722242056408426,0.0010773629470020305,Russey Dillips,False
1474_01,Mars,True,F/287/P,TRAPPIST-1e,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Morms Melte,True
1478_01,Earth,False,F/289/P,TRAPPIST-1e,0.4177215189873418,False,0.0,0.0,0.0,0.018609425205283827,0.0982886503957237,Alraium Disivering,False
1478_02,Earth,False,F/289/P,PSO J318.5-22,0.49367088607594933,False,0.0,0.0006373058732767584,0.03120211135705772,0.0,0.029047362532631665,Toniel Sweene,False
1479_01,Mars,True,F/290/P,TRAPPIST-1e,0.620253164556962,False,0.0,0.0,0.0,0.0,0.0,Clues Erle,True
1481_01,Mars,False,E/91/P,TRAPPIST-1e,0.34177215189873417,False,0.03873804704404272,0.0,0.031670355865826665,0.0,0.0,Krus Prist,False
1484_01,Earth,False,E/93/P,TRAPPIST-1e,0.20253164556962025,False,0.0064214420325259996,3.3542414382987286e-05,0.03762983143197684,0.0,0.0,Lan Roachoanand,False
1485_01,Mars,True,F/291/P,TRAPPIST-1e,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,Hones Man,True
1488_01,Mars,True,E/94/P,TRAPPIST-1e,0.5316455696202531,False,0.0,0.0,0.0,0.0,0.0,Powhex Betie,True
1489_01,Earth,False,G/229/S,TRAPPIST-1e,0.24050632911392406,False,0.005095274656243457,0.0,0.0,0.036281685112459834,8.287407284631003e-05,Katiey Gallencis,False
1490_01,Europa,False,D/47/P,55 Cancri e,0.3291139240506329,False,0.0,0.010196893972428135,0.0,0.17841842199214566,0.0,Caphird Crioncery,False
1491_01,Earth,False,G/240/P,55 Cancri e,0.4050632911392405,False,0.0,0.0,0.0,0.0364601927882899,0.0003314962913852401,Leneva Sosalinson,True
1491_02,Earth,False,F/292/P,TRAPPIST-1e,0.7088607594936709,False,0.0,0.0017106631335323517,0.0,8.925383791503035e-05,0.02925454771474744,Tanley Sosalinson,False
1491_03,Earth,False,G/240/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Alraium Disivering,True
1493_01,Earth,False,F/285/S,TRAPPIST-1e,0.4810126582278481,False,0.0024429399036783694,0.0,0.0,0.0,0.029544606969709526,Eilace Hardley,False
1498_01,Earth,False,F/295/P,TRAPPIST-1e,0.37974683544303794,False,0.0,0.016603495119578707,0.0,0.0,0.006339866572742717,Karay Talls,False
1499_01,Earth,False,F/287/S,TRAPPIST-1e,0.26582278481012656,False,0.00034899141481119564,0.0,0.0,8.925383791503035e-05,0.04396469564496747,Teryla Keithunts,False
1500_01,Earth,False,G/230/S,TRAPPIST-1e,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,Hollie Cooperkins,False
1500_02,Earth,False,G/230/S,TRAPPIST-1e,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,Gerly Cooperkins,False
1500_03,Earth,False,G/230/S,55 Cancri e,0.21518987341772153,False,0.0,0.0018448327910643007,0.038864294227822234,0.0,0.002279037003273526,Joandy Barbes,True
1500_04,Earth,False,G/230/S,55 Cancri e,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,Andrey Cooperkins,True
1500_05,Earth,False,F/288/S,55 Cancri e,0.21518987341772153,False,0.02226565226495428,0.006171804246469661,0.0,0.0,0.015580325695106286,Irmark Barbes,False
1500_06,Earth,True,G/230/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Bobbyn Barbes,True
1500_07,Earth,True,G/230/S,TRAPPIST-1e,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.0,Everly Barbes,True
1501_01,Earth,False,G/243/P,TRAPPIST-1e,0.7974683544303798,False,0.0,0.007245161506725254,0.0,0.026508389860764012,0.0,Julin Fryan,False
1503_01,Mars,False,D/48/P,TRAPPIST-1e,0.4430379746835443,False,0.13191875479863197,0.0,0.021156138259833132,4.4626918957515175e-05,0.0,Koops Haste,False
1503_02,Mars,False,D/48/P,TRAPPIST-1e,0.7721518987341772,False,0.07775528721993438,0.0,0.0028946024178443724,0.0,0.0,Wat Haste,False
1506_01,Earth,False,F/298/P,TRAPPIST-1e,0.24050632911392406,False,0.0,0.0008050179451916949,0.026179124808445427,0.0004016422706176366,0.0,Bara Vines,True
1507_01,Earth,False,F/289/S,TRAPPIST-1e,0.5443037974683544,False,0.0,0.0,0.051804869742891196,8.925383791503035e-05,0.0,Alraium Disivering,True
1507_02,Earth,False,F/289/S,TRAPPIST-1e,0.17721518987341772,False,6.979828296223913e-05,3.3542414382987286e-05,0.0290737272262898,0.018698679043198857,0.0,Jerek Jeffey,False
1507_03,Earth,False,G/231/S,TRAPPIST-1e,0.9873417721518987,False,0.0,0.0,0.0,0.019680471260264194,0.00016574814569262006,Anny Jeffey,False
1507_04,Earth,False,F/289/S,TRAPPIST-1e,0.26582278481012656,False,0.027779716618971172,0.01643578304766377,0.0,0.0,0.0,Kirky Jeffey,False
1509_01,Mars,False,E/95/P,TRAPPIST-1e,0.4050632911392405,False,0.08654987087317652,0.0,0.0024689255916907882,0.0,0.0,Sumpix Dal,False
1510_01,Mars,False,F/291/S,TRAPPIST-1e,0.3924050632911392,False,0.08557269491170517,0.0,4.256768261535842e-05,0.0,0.0,Yakers Swin,False
1511_01,Europa,False,B/63/S,TRAPPIST-1e,0.5063291139240507,False,0.07021707266001256,0.0,0.0,0.01267404498393431,0.013632784983218,Ancham Spandisket,True
1511_02,Europa,True,B/63/S,TRAPPIST-1e,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Diram Whealeed,True
1511_03,Europa,False,B/63/S,TRAPPIST-1e,0.45569620253164556,False,0.0,0.07865696172810518,0.0,0.08773652267047484,0.0011187999834251854,Maham Spandisket,False
1511_04,Europa,False,B/63/S,55 Cancri e,0.3924050632911392,False,0.004536888392545543,0.07114346090631603,0.0,0.2869957158157801,4.1437036423155016e-05,Winon Whealeed,False
1515_01,Earth,False,F/293/S,TRAPPIST-1e,0.22784810126582278,False,0.05339568646611293,0.0,0.0005533798739996594,0.0,0.0,Herina Oconley,False
1520_01,Earth,True,G/235/S,TRAPPIST-1e,0.5063291139240507,False,0.0,0.0,0.0,0.0,0.0,Harrie Klindsey,True
1521_01,Mars,True,F/295/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Repart Flité,True
1523_01,Europa,True,B/64/S,55 Cancri e,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.0,Izares Waring,True
1523_02,Europa,True,B/64/S,TRAPPIST-1e,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,Baton Waring,True
1524_01,Earth,True,G/236/S,TRAPPIST-1e,0.17721518987341772,False,0.0,0.0,0.0,0.0,0.0,Therie Shawforden,True
1525_01,Mars,False,F/299/P,TRAPPIST-1e,0.25316455696202533,False,0.03762127451664689,0.04256532385201087,0.0016175719393836199,0.0,0.0,Sceros Gin,True
1526_01,Earth,False,F/300/P,55 Cancri e,0.2911392405063291,False,0.0002791931318489565,0.0,8.513536523071684e-05,0.011335237415208855,0.021588695976463762,Karia Sotond,False
1527_01,Europa,True,D/49/P,55 Cancri e,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,Dirius Boderbint,True
1527_02,Europa,False,D/49/P,TRAPPIST-1e,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,Anchird Boderbint,True
1528_01,Mars,False,D/50/P,55 Cancri e,0.22784810126582278,False,0.2786347455852586,0.022574044879750444,0.05789204835688745,8.925383791503035e-05,0.0,Eang Madan,True
1529_01,Europa,False,A/16/S,PSO J318.5-22,0.31645569620253167,True,0.0,0.2371113272733371,0.0,0.002008211353088183,0.011685244271329715,Almino Slable,True
1529_02,Europa,False,A/16/S,TRAPPIST-1e,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,Krab Slable,True
1531_01,Earth,False,G/237/S,TRAPPIST-1e,0.5822784810126582,False,0.0,0.0,0.022688574833986036,0.012361656551231703,0.0,Kimena Puckley,False
1532_01,Europa,False,B/65/S,TRAPPIST-1e,0.34177215189873417,False,0.0,0.001039814845872606,0.0,4.4626918957515175e-05,0.47147060042265776,Alcorux Bealvewd,False
1533_01,Earth,False,G/244/P,TRAPPIST-1e,0.6708860759493671,False,0.07084525720667272,0.0,0.0,0.0,4.1437036423155016e-05,Tricky Potters,False
1536_01,Mars,True,F/297/S,TRAPPIST-1e,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,Croo Nuthe,True
1539_01,Europa,False,A/17/S,55 Cancri e,0.4050632911392405,False,0.003769107279960913,0.1268574111964579,0.0,0.0009371652981078187,0.00020718518211577507,Alyadum Barmant,True
1540_01,Europa,False,C/55/P,TRAPPIST-1e,0.4050632911392405,False,6.979828296223913e-05,0.015764934760004026,0.0,0.06426276329882186,0.0875978949985497,Shamak Clumshangs,False
1540_02,Europa,False,C/55/P,TRAPPIST-1e,0.4177215189873418,True,0.0,0.23945929628014623,0.0009364890175378852,0.0,0.022914681142004723,Duhratz Clumshangs,True
1540_03,Europa,False,C/55/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.005702210445107839,0.0,0.16592288468404143,0.0,Bahoton Clumshangs,False
1541_01,Earth,False,F/298/S,TRAPPIST-1e,0.5949367088607594,False,0.0008375793955468695,0.000234796900680911,0.0,0.03213138164941093,0.0,Carma Woody,True
1542_01,Mars,False,F/299/S,TRAPPIST-1e,0.16455696202531644,False,0.500593285405179,0.0,0.006683126170611272,0.0008925383791503035,0.0,Tot Seche,False
1543_01,Europa,True,C/56/P,55 Cancri e,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,Izarkab Clidly,True
1544_01,Earth,False,G/245/P,TRAPPIST-1e,0.26582278481012656,False,0.0006281845466601522,0.0,0.0,0.0,0.03314962913852401,Rosiey Ayalazquez,False
1545_01,Mars,False,G/734/S,TRAPPIST-1e,0.25316455696202533,False,0.01437844629022126,0.0,0.026775072365060444,0.0029900035701535166,0.021671570049310074,Hocks Fiha,True
